"","OBJECTID","MUID","SEQN","SNAM","S5ID","CMPPCT","NLAYERS","HYDGRP","SOL_ZMX","ANION_EXCL","SOL_CRK","TEXTURE","SOL_Z1","SOL_BD1","SOL_AWC1","SOL_K1","SOL_CBN1","CLAY1","SILT1","SAND1","ROCK1","SOL_ALB1","USLE_K1","SOL_EC1","SOL_CAL1","SOL_PH1","SOL_Z2","SOL_BD2","SOL_AWC2","SOL_K2","SOL_CBN2","CLAY2","SILT2","SAND2","ROCK2","SOL_ALB2","USLE_K2","SOL_EC2","SOL_CAL2","SOL_PH2","SOL_Z3","SOL_BD3","SOL_AWC3","SOL_K3","SOL_CBN3","CLAY3","SILT3","SAND3","ROCK3","SOL_ALB3","USLE_K3","SOL_EC3","SOL_CAL3","SOL_PH3","SOL_Z4","SOL_BD4","SOL_AWC4","SOL_K4","SOL_CBN4","CLAY4","SILT4","SAND4","ROCK4","SOL_ALB4","USLE_K4","SOL_EC4","SOL_CAL4","SOL_PH4","SOL_Z5","SOL_BD5","SOL_AWC5","SOL_K5","SOL_CBN5","CLAY5","SILT5","SAND5","ROCK5","SOL_ALB5","USLE_K5","SOL_EC5","SOL_CAL5","SOL_PH5"
"157",157,"",1,"SOIL_0158","",1,4,"",100,0.5,0.5,"",5,1.43820932473578,0.184912258814655,10.5054224956159,4.92875,41.2125,32.79375,25.9875,0,0.152186193895839,0.230211677057184,0,0,0,15,1.56211894814853,0.17532907221589,5.17698989993005,3.370625,42.43125,32.24375,25.31875,0,0.15310686023313,0.229365619300433,0,0,0,30,1.70277023391472,0.171266589257634,8.74614971933756,2.049375,44.85,30.8875,24.26875,0,0.152880411666409,0.229952303613708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",158,"",1,"SOIL_0159","",1,4,"",100,0.5,0.5,"",5,1.46347903739871,0.184181941724338,9.29092656350837,4.27,39,34.5,26.5,0,0.152435177441116,0.234542049021061,0,0,0,15,1.59150414767441,0.159101885111606,7.2317369804499,2.69,39.3,34.3,26.4,0,0.152698305787608,0.234498553958337,0,0,0,30,1.67620532998357,0.174023051500257,49.2463372070586,1.98,41.1,33.9,25,0,0.152539767338343,0.238808674950561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",159,"",1,"SOIL_0160","",1,4,"",100,0.5,0.5,"",5,1.33985692237468,0.180805402712651,12.7297302230242,6.15495652173913,38.8052173913044,31.9017391304348,29.2939130434783,0,0.151599402856847,0.224478352227569,0,0,0,15,1.40838615181929,0.186676239777614,13.8098662398754,5.15217391304348,39.524347826087,31.9069565217391,28.5695652173913,0,0.151787954594886,0.225155885628727,0,0,0,30,1.52710184694832,0.180895441427718,9.40886397232346,3.73965217391304,41.7382608695652,31.0304347826087,27.2304347826087,0,0.153023460367617,0.223897393798573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",160,"",1,"SOIL_0161","",1,4,"",100,0.5,0.5,"",5,1.36185636069177,0.187818908454775,13.4924010040954,5.14272727272727,34.2863636363636,34.2818181818182,31.4272727272727,0,0.1516105316503,0.22953781599279,0,0,0,15,1.51063419643371,0.185482232101822,9.23472762260635,3.23590909090909,35.5,34.3318181818182,30.1681818181818,0,0.15370615231294,0.230790967555817,0,0,0,30,1.62236458146542,0.167631203832953,18.8041671900856,2.24818181818182,38.1318181818182,33.0545454545455,28.8227272727273,0,0.152720807313466,0.230027075837856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",161,"",1,"SOIL_0162","",1,4,"",100,0.5,0.5,"",5,1.32875360594979,0.184384903806667,10.364143790272,5.87873134328358,35.7320895522388,33.2798507462687,30.989552238806,0,0.151654119643547,0.227002322148126,0,0,0,15,1.4414264950034,0.187401300903085,6.08086382608452,4.30485074626866,36.8246268656716,32.8149253731343,30.3544776119403,0,0.152873138421451,0.226203609984896,0,0,0,30,1.60244109438333,0.178233051734795,17.486363206835,2.71694029850746,40.7828358208955,31.0753731343284,28.1455223880597,0,0.152398919810523,0.223500642296501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162",162,"",1,"SOIL_0163","",1,4,"",100,0.5,0.5,"",5,1.37287837697539,0.180184931635016,9.66644135935294,5.42380952380952,37.5085714285714,32.2704761904762,30.22,0,0.151609359017614,0.22473302039699,0,0,0,15,1.47896939382345,0.180413444158012,6.67194230967064,3.94285714285714,38.0838095238095,32.0228571428571,29.9009523809524,0,0.15272153776642,0.224290237658696,0,0,0,30,1.60471734495489,0.17469701914781,11.368077232787,2.55838095238095,39.4409523809524,31.4047619047619,29.1533333333333,0,0.15293642504895,0.223786794158025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",163,"",1,"SOIL_0164","",1,4,"",100,0.5,0.5,"",5,1.37459701422523,0.188087486849366,14.7538062712085,5.31642045454546,36.9426136363636,33.8738636363636,29.1857954545455,0,0.151667498893817,0.23026205998684,0,0,0,15,1.44697627120874,0.186799875623619,7.25486640343175,4.32988636363636,37.6380681818182,33.8482954545455,28.5119318181818,0,0.152524274196855,0.230800759892544,0,0,0,30,1.61129653409235,0.167163822392212,5.25440595213846,2.82238636363636,42.8017045454545,31.3301136363636,25.8619318181818,0,0.152572732189523,0.226396448543346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",164,"",1,"SOIL_0165","",1,4,"",100,0.5,0.5,"",5,1.37827341689681,0.182991404647361,9.5878915672154,5.304625,37.2675,32.3445833333333,30.3883333333333,0,0.151632906388604,0.22480165397325,0,0,0,15,1.48042030289869,0.182284209259323,6.79585088662324,3.90329166666667,37.91875,32.225,29.8566666666667,0,0.152774687648687,0.224924874955362,0,0,0,30,1.63768143422073,0.179836640467627,37.2175809209159,2.33191666666667,40.7375,30.8804166666667,28.38,0,0.152437625982633,0.223668311572485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",165,"",1,"SOIL_0166","",1,4,"",100,0.5,0.5,"",5,1.3432283386162,0.181154399914919,12.6050188853122,5.77140845070423,36.6140845070423,33.5253521126761,29.8760563380282,0,0.151623250226262,0.228643380467464,0,0,0,15,1.43783790683036,0.183821015029681,5.66767338736606,4.42802816901408,37.3887323943662,33.3859154929577,29.2098591549296,0,0.152533599377204,0.228860431067381,0,0,0,30,1.63116665418063,0.180133304364711,20.4478814367705,2.47281690140845,41.4985915492958,31.4802816901408,27.0098591549296,0,0.15263296290966,0.226260284485521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166",166,"",1,"SOIL_0167","",1,4,"",100,0.5,0.5,"",5,1.41769786053808,0.180522345622262,10.9673115973499,4.931,38.95,33.34,27.71,0,0.152062729603695,0.230088198756189,0,0,0,15,1.50107604236852,0.177038585237415,10.6375802864872,3.827,39.58,33.7,26.75,0,0.152346067787349,0.232014509761938,0,0,0,30,1.61171889936973,0.167126867291693,7.38920444371491,2.752,42.16,32.23,25.61,0,0.152591672803003,0.229315229850655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",167,"",1,"SOIL_0168","",1,4,"",100,0.5,0.5,"",5,1.42093359974949,0.187851050472195,8.58073582020741,4.89916666666667,39.075,31.6,29.325,0,0.152191888004202,0.223572652504602,0,0,0,15,1.48685948027375,0.183878945818411,8.66303117318793,4.07333333333333,40.025,32.0916666666667,27.9,0,0.152300787380136,0.226308072505455,0,0,0,30,1.64561773082225,0.182156014403709,12.3243785230494,2.47,43.075,30.1333333333333,26.8,0,0.15267380754749,0.222511650137193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",168,"",1,"SOIL_0169","",1,4,"",100,0.5,0.5,"",5,1.32630819716169,0.179414147143015,10.4460112631928,6.40878787878788,38.9540404040404,29.6636363636364,31.3873737373737,0,0.151559074730972,0.216050272126908,0,0,0,15,1.4075140208051,0.185543967826898,9.42686434147272,5.14176767676768,39.3525252525253,29.5232323232323,31.1212121212121,0,0.151840061681601,0.21586549442255,0,0,0,30,1.59743089318243,0.172945979413125,9.51770160150037,2.86525252525253,41.6762626262626,28.579797979798,29.7449494949495,0,0.152809747988112,0.214467649755076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169",169,"",1,"SOIL_0170","",1,4,"",100,0.5,0.5,"",5,1.32906442514166,0.184957683336447,10.4401351281446,6.02890547263682,36.7718905472637,31.8276119402985,31.3997512437811,0,0.151621072462628,0.222438957281976,0,0,0,15,1.41733952935751,0.181607565749514,6.08537745453738,4.81300995024876,38.0370646766169,31.3126865671642,30.6462686567164,0,0.152173078388976,0.221570790100462,0,0,0,30,1.59133474762135,0.156912828928242,8.34504246501629,2.76246268656716,39.9980099502488,30.3480099502488,29.6509950248756,0,0.152423551034566,0.219921546216043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",170,"",1,"SOIL_0171","",1,4,"",100,0.5,0.5,"",5,1.34903885054746,0.185172268986902,9.54622014926712,5.70021354933726,36.7741531664212,32.4807805596465,30.7466863033873,0,0.151702131068536,0.224890069497774,0,0,0,15,1.45702689219638,0.184547166618914,5.88922744647813,4.1800147275405,37.5680412371134,32.1598674521355,30.2748159057437,0,0.152628418321175,0.224363421799914,0,0,0,30,1.63263588639339,0.186086832407091,29.0087805419809,2.41653902798233,41.0739322533137,30.7261413843888,28.1982326951399,0,0.152611481495374,0.223061849593871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",171,"",1,"SOIL_0172","",1,4,"",100,0.5,0.5,"",5,1.31936011009606,0.191923232964835,16.2679395627235,5.9390625,35.09375,35.5125,29.384375,0,0.151725411012609,0.234762756532724,0,0,0,15,1.44188189148016,0.199057968221421,5.49960353907558,4.1475,35.625,35.484375,28.896875,0,0.152934736836321,0.235096596246673,0,0,0,30,1.57134792195033,0.159930637662445,10.8043006467843,2.92875,39.3875,33.58125,27.04375,0,0.152295690965255,0.231590738127638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",172,"",1,"SOIL_0173","",1,4,"",100,0.5,0.5,"",5,1.3937765155446,0.192568127836004,8.63793185353898,4.86236363636364,35.7854545454545,35.4545454545455,28.7709090909091,0,0.152325942114675,0.235115494608674,0,0,0,15,1.49794566331203,0.18308151922356,5.68215229663135,3.55654545454545,36.9327272727273,35.2327272727273,27.8254545454545,0,0.153599883163217,0.235386728762351,0,0,0,30,1.64969570729507,0.175160050492235,19.3931505103544,2.28290909090909,41.5454545454545,33.22,25.24,0,0.15279661247948,0.23380219061142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",173,"",1,"SOIL_0174","",1,4,"",100,0.5,0.5,"",5,1.38281290038123,0.182502690697512,15.8358328381251,5.16220973782772,36.7550561797753,35.8022471910112,27.4408239700375,0,0.151809007349904,0.23731001263093,0,0,0,15,1.47514642861217,0.184438733079147,5.87316238917457,4.01730337078652,38.2685393258427,35.2205992509363,26.5056179775281,0,0.152669716081205,0.236570962389212,0,0,0,30,1.63735674386555,0.176380671933018,13.6053630397479,2.41191011235955,41.5498127340824,33.5340823970037,24.9172284644195,0,0.152869852449714,0.234466880458176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174",174,"",1,"SOIL_0175","",1,4,"",100,0.5,0.5,"",5,1.35251393863141,0.184713255520692,7.54853001282926,5.47734693877551,35.6204081632653,32.6591836734694,31.7265306122449,0,0.151678176972626,0.224590726241324,0,0,0,15,1.4001687974259,0.189748932263686,8.1816473160903,4.90795918367347,36.8326530612245,32.634693877551,30.5326530612245,0,0.152285168254844,0.225521002201654,0,0,0,30,1.53393554121052,0.176220134117722,6.76936822134986,3.11244897959184,36.9571428571429,32.2591836734694,30.7816326530612,0,0.153636129061715,0.224321108201679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",175,"",1,"SOIL_0176","",1,4,"",100,0.5,0.5,"",5,1.37052867293188,0.183481850492004,13.6876689261602,5.34186274509804,36.6705882352941,33.5686274509804,29.7549019607843,0,0.151664497055254,0.228894120337451,0,0,0,15,1.44771966294291,0.183961553364934,6.8568438442719,4.40627450980392,38.3176470588235,33.278431372549,28.3950980392157,0,0.152433886993517,0.229283628495335,0,0,0,30,1.59447020604787,0.169933267527863,19.069038848005,2.7971568627451,40.6862745098039,31.8235294117647,27.4901960784314,0,0.152298413506751,0.226223680500413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",176,"",1,"SOIL_0177","",1,4,"",100,0.5,0.5,"",5,1.35739484537897,0.187823082093622,16.6727969417047,5.53620689655172,36.5724137931035,34.7344827586207,28.6931034482759,0,0.15176205786959,0.233156201811008,0,0,0,15,1.42874434614485,0.183307636609609,8.12350106429664,4.55206896551724,37.3344827586207,34.748275862069,27.9448275862069,0,0.152325255793728,0.233848704204251,0,0,0,30,1.61899779497074,0.1679000913679,5.40275387362099,2.73,42.751724137931,31.9620689655172,25.2827586206897,0,0.152618718824066,0.228911935306849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",177,"",1,"SOIL_0178","",1,4,"",100,0.5,0.5,"",5,1.39403298865354,0.178370668543694,14.6223791783659,5.2172,38.396,33.5693333333333,28.032,0,0.151740301422318,0.230444566042942,0,0,0,15,1.47218321599411,0.185972243174565,10.7582449986875,4.16133333333333,39.1026666666667,33.5413333333333,27.356,0,0.152416826954334,0.231001675415629,0,0,0,30,1.64947430531995,0.180216684461185,4.14151087860798,2.53253333333333,44.1493333333333,30.6666666666667,25.1853333333333,0,0.152900412190734,0.22558959930944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",178,"",1,"SOIL_0179","",1,4,"",100,0.5,0.5,"",5,1.31793052213393,0.180162282839054,7.10757011295955,6.09846153846154,35.9961538461538,31.2923076923077,32.7038461538462,0,0.15155110888864,0.219815401394941,0,0,0,15,1.42653273186975,0.185718090605389,3.82559486188328,4.53346153846154,36.9461538461538,30.7538461538462,32.3076923076923,0,0.152492189497315,0.218527071192585,0,0,0,30,1.62659841286499,0.170301983192024,20.0303739873448,2.39615384615385,40.1884615384615,29.6653846153846,30.1538461538462,0,0.152861001944273,0.218168936273551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",179,"",1,"SOIL_0180","",1,4,"",100,0.5,0.5,"",5,1.35600992415777,0.185207180454029,15.4872511490532,5.66266666666667,37.2914285714286,35.44,27.2657142857143,0,0.151777426655297,0.236457361615892,0,0,0,15,1.46482673411303,0.189133402032106,5.68699489384217,4.07371428571429,37.58,35.527619047619,26.8961904761905,0,0.152691749306422,0.237049016339479,0,0,0,30,1.62504233545234,0.174120723447358,13.4695786259528,2.46219047619048,40.7076190476191,34,25.3019047619048,0,0.152823948805888,0.235218608588168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",180,"",1,"SOIL_0181","",1,4,"",100,0.5,0.5,"",5,1.34933462368025,0.18089495540241,13.5785588759668,5.79912663755459,37.4807860262009,36.4310043668122,26.0912663755459,0,0.15175564520004,0.24033151689858,0,0,0,15,1.44400098090174,0.181951173784802,4.63452057938517,4.39829694323144,37.8423580786026,36.5563318777293,25.5995633187773,0,0.152661375830182,0.241161442437697,0,0,0,30,1.56962897250642,0.169801527982772,5.23962062865477,3.21349344978166,41.8510917030568,34.3698689956332,23.7794759825328,0,0.153017641773937,0.23701950618083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",181,"",1,"SOIL_0182","",1,4,"",100,0.5,0.5,"",5,1.30854826957297,0.1793204117836,5.59933356554782,6.22586206896552,35.7919540229885,30.3022988505747,33.9034482758621,0,0.151656025654457,0.215946111426339,0,0,0,15,1.389983261612,0.190882992286027,6.14307923467126,5.03287356321839,36.616091954023,29.5,33.8862068965517,0,0.152203664277654,0.213554237726397,0,0,0,30,1.5869307781136,0.167039180248047,4.76681051694512,2.74908045977012,39.3770114942529,28.3206896551724,32.3068965517241,0,0.152650455951901,0.211562196909195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",182,"",1,"SOIL_0183","",1,4,"",100,0.5,0.5,"",5,1.40188255941249,0.175088647482304,14.8773782616301,5.12070336391437,38.5749235474006,34.2149847094801,27.2113149847095,0,0.151669660696666,0.233049404299575,0,0,0,15,1.49394390996047,0.177776164975054,9.87874560645599,3.91599388379205,39.5262996941896,33.9015290519878,26.5715596330275,0,0.152312995076894,0.23278653450895,0,0,0,30,1.64088029200267,0.181926105504212,12.0806344646697,2.44382262996942,42.2758409785933,32.5379204892966,25.1868501529052,0,0.153045555211033,0.231239024670667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",183,"",1,"SOIL_0184","",1,4,"",100,0.5,0.5,"",5,1.39201059408357,0.183412388317939,10.5086787712708,5.40466666666667,39.5,31.2333333333333,29.2666666666667,0,0.151744119867915,0.222554181178377,0,0,0,15,1.51805333525361,0.180879890095063,12.0339823729511,3.72,40.5666666666667,31.3333333333333,28.1066666666667,0,0.15276047783451,0.223930066890173,0,0,0,30,1.62812700808687,0.170851761584184,5.36788787377811,2.72466666666667,43.7133333333333,29.56,26.7133333333333,0,0.152271226728671,0.220449391397544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",184,"",1,"SOIL_0185","",1,4,"",100,0.5,0.5,"",5,1.33480419621322,0.192767622862635,16.3411311472294,5.75666666666667,35.5777777777778,35.6222222222222,28.7888888888889,0,0.151808831467248,0.235594533481543,0,0,0,15,1.46694522358803,0.194106856746723,7.329134539933,3.97222222222222,36.9888888888889,35.3222222222222,27.6888888888889,0,0.152814007283354,0.235737050929474,0,0,0,30,1.58541412309164,0.169362068388171,10.8845968979607,2.94444444444444,41.1,33.3111111111111,25.5777777777778,0,0.152618225856322,0.232285640981989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",185,"",1,"SOIL_0186","",1,4,"",100,0.5,0.5,"",5,1.29399076947743,0.185500552294296,10.5957940654683,7.44391891891892,41.7918918918919,31.5567567567568,26.6418918918919,0,0.151739254366761,0.226002348666848,0,0,0,15,1.39538832282518,0.185452008918423,7.47487190662089,5.72635135135135,42.1027027027027,31.7054054054054,26.1891891891892,0,0.15197492717458,0.226879711692983,0,0,0,30,1.51832001489895,0.187292516493473,2.8158721972737,4.12202702702703,43.9135135135135,30.9189189189189,25.1662162162162,0,0.152728343738514,0.225660041125032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",186,"",1,"SOIL_0187","",1,4,"",100,0.5,0.5,"",5,1.26310948077251,0.185604976800877,15.8018024387186,7.68986842105263,39.821052631579,32.1328947368421,28.0473684210526,0,0.151653379393155,0.226297861549746,0,0,0,15,1.37707148967974,0.187853934367054,16.950314542053,5.81026315789474,40.6381578947368,31.8881578947368,27.4723684210526,0,0.151783935830184,0.226140494250865,0,0,0,30,1.49120285386738,0.186775181433299,5.45850682315583,4.24355263157895,41.8710526315789,31.8671052631579,26.2421052631579,0,0.152638086230349,0.227311359093652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",187,"",1,"SOIL_0188","",1,4,"",100,0.5,0.5,"",5,1.3860624183002,0.176441983081823,11.9228678335242,5.58051359516616,40.0646525679758,33.3353474320242,26.5978851963746,0,0.151717198265549,0.231145848560551,0,0,0,15,1.48043227190122,0.184015308555645,8.25695609440052,4.29936555891239,41.1154078549849,33.0184290030211,25.8679758308157,0,0.15255752322239,0.230967350395847,0,0,0,30,1.59710109826225,0.16507993581124,4.00367165590415,2.99,42.8305135951662,32.7356495468278,24.4332326283988,0,0.152897212573898,0.231803164210264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",188,"",1,"SOIL_0189","",1,4,"",100,0.5,0.5,"",5,1.40543611832434,0.184575817128175,3.55832738681266,4.60666666666667,35.1614035087719,31.4315789473684,33.4105263157895,0,0.152492631789804,0.219666223812592,0,0,0,15,1.53138046938267,0.176727008868883,6.30343047423227,3.11666666666667,36.7122807017544,31.6491228070175,31.6456140350877,0,0.153511391634766,0.221804244912594,0,0,0,30,1.66276972329271,0.173217222679895,36.6822318913512,1.8240350877193,37.759649122807,31.0543859649123,31.1964912280702,0,0.153136597672164,0.227255692067698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",189,"",1,"SOIL_0190","",1,4,"",100,0.5,0.5,"",5,1.38537747839389,0.181235380199824,16.4719952700859,5.25494102228047,37.7036697247706,34.5583224115334,27.7380078636959,0,0.151724646854378,0.23352812292451,0,0,0,15,1.49845915372241,0.176734802524213,10.5834197001586,3.72479685452163,38.4301441677588,34.4220183486239,27.1490170380079,0,0.152948187162981,0.233709185847774,0,0,0,30,1.6505934616042,0.177833273927789,6.27835806354954,2.3940498034076,42.832372214941,32.2361730013106,24.9310615989515,0,0.153267123098894,0.230811302518772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",190,"",1,"SOIL_0191","",1,4,"",100,0.5,0.5,"",5,1.34175900521456,0.194135623397525,16.4191014417925,5.58116363636364,35.1465454545455,35.9652727272727,28.8890909090909,0,0.151861352421537,0.2364618283945,0,0,0,15,1.44092421560662,0.194383732747205,6.92305863749993,4.23021818181818,36.1787272727273,35.4569090909091,28.3636363636364,0,0.152660251921158,0.235499342216188,0,0,0,30,1.64322885738294,0.175817176121184,12.4375902295345,2.38896363636364,41.9603636363636,32.78,25.2581818181818,0,0.152984917292939,0.232049700455452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",191,"",1,"SOIL_0192","",1,4,"",100,0.5,0.5,"",5,1.4129452168971,0.181854387799283,9.68942590583429,5.05287128712871,39.3128712871287,31.0970297029703,29.5841584158416,0,0.151953542850404,0.22187395296514,0,0,0,15,1.52265609798551,0.175805759820176,9.36446546349012,3.61910891089109,40.2178217821782,31.260396039604,28.5237623762376,0,0.152780792260928,0.22333497017033,0,0,0,30,1.68974096645566,0.179744976008333,21.5632072914334,2.13970297029703,44.4217821782178,28.8950495049505,26.6910891089109,0,0.152976739839004,0.220579444475892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",192,"",1,"SOIL_0193","",1,4,"",100,0.5,0.5,"",5,1.36268813221483,0.17430186725699,14.1698009576218,5.89065789473684,39.5828947368421,33.8907894736842,26.5289473684211,0,0.151602827684538,0.232786760199729,0,0,0,15,1.44907895165313,0.173711172932486,9.63824188463743,4.64407894736842,40.2947368421053,34.0539473684211,25.6447368421053,0,0.15202349384972,0.234133592988065,0,0,0,30,1.63405400316461,0.183287727699715,10.3285455387562,2.54802631578947,42.5947368421053,32.6131578947368,24.7986842105263,0,0.153072263281579,0.231577813607321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193",193,"",1,"SOIL_0194","",1,4,"",100,0.5,0.5,"",5,1.3915704633884,0.177990381077098,15.8350554973415,5.40333333333333,39.4417283950617,33.3508641975309,27.2096296296296,0,0.151700747972988,0.230592737753092,0,0,0,15,1.48210569199561,0.177564275383233,10.2388816586734,4.17883950617284,40.3451851851852,33.3333333333333,26.318024691358,0,0.152245857612665,0.231420352591235,0,0,0,30,1.66398816646313,0.173183346290801,3.2290428870819,2.37451851851852,44.1140740740741,31.2869135802469,24.599012345679,0,0.153205480058609,0.22849727384491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
